client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
8,2023-01-11 16:03:40.476072,5.9604644775390625e-06,999999,999999,999999,999999
8,2023-01-11 16:08:40.579797,1.2159347534179688e-05,999999,999999,999999,999999
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
8,2023-01-11 16:09:55.246025,6.198883056640625e-06,999999,999999,999999,999999
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
8,2023-01-11 16:11:15.357841,6.198883056640625e-06,999999,999999,999999,999999
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
8,2023-01-11 16:12:28.782357,5.9604644775390625e-06,999999,999999,999999,999999
client_id,send_to_db_at,processing_time,voltage (V),current (A),power (W),energy (Wh)
8,2023-01-11 16:13:14.043305,0.10504841804504395,12.4,0.03,0.372,0.031
8,2023-01-11 16:18:17.222491,1.0728836059570312e-05,999999,999999,999999,999999
8,2023-01-11 16:23:20.396429,9.5367431640625e-06,999999,999999,999999,999999
8,2023-01-11 16:28:23.581004,1.049041748046875e-05,999999,999999,999999,999999
8,2023-01-11 16:33:26.750686,9.775161743164062e-06,999999,999999,999999,999999
